
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  6.75544581E+01  1.65967768E+01  1.51294580E+00  1.36416814E-02  1.00452611E+00 -4.35938358E-03  8.05263177E-03  1.55323351E+01
  6.86538918E+01  1.66428371E+01  1.50136084E+00  1.37946103E-02  1.00031770E+00 -4.35785067E-03  7.99959319E-03  1.55726946E+01
  6.97685021E+01  1.66889856E+01  1.48984832E+00  1.39787488E-02  9.95991879E-01 -4.35550543E-03  7.94605314E-03  1.56129566E+01
  7.08984985E+01  1.67352226E+01  1.47840384E+00  1.41866356E-02  9.91556936E-01 -4.35237949E-03  7.89210215E-03  1.56531231E+01
  7.20440934E+01  1.67815485E+01  1.46702318E+00  1.44103751E-02  9.87020789E-01 -4.34850864E-03  7.83782615E-03  1.56931959E+01
  7.32055022E+01  1.68279651E+01  1.45570104E+00  1.46419385E-02  9.82390236E-01 -4.34393304E-03  7.78330240E-03  1.57331765E+01
  7.43829430E+01  1.68744761E+01  1.44443024E+00  1.48733159E-02  9.77671515E-01 -4.33869614E-03  7.72859578E-03  1.57730666E+01
  7.55766373E+01  1.69210883E+01  1.43320131E+00  1.50967167E-02  9.72871642E-01 -4.33284244E-03  7.67375600E-03  1.58128680E+01
  7.67868094E+01  1.69678104E+01  1.42200281E+00  1.53049022E-02  9.67999504E-01 -4.32641469E-03  7.61881632E-03  1.58525822E+01
  7.80136867E+01  1.70146527E+01  1.41082331E+00  1.54916087E-02  9.63065760E-01 -4.31945128E-03  7.56379383E-03  1.58922107E+01
  7.92574999E+01  1.70616251E+01  1.39965526E+00  1.56518702E-02  9.58081225E-01 -4.31198465E-03  7.50869092E-03  1.59317551E+01
  8.05184828E+01  1.71087363E+01  1.38849839E+00  1.57819373E-02  9.53054344E-01 -4.30404147E-03  7.45349788E-03  1.59712169E+01
  8.17968722E+01  1.71559921E+01  1.37735967E+00  1.58787370E-02  9.47988982E-01 -4.29564494E-03  7.39819558E-03  1.60105975E+01
  8.30929086E+01  1.72033952E+01  1.36625033E+00  1.59394096E-02  9.42883661E-01 -4.28681829E-03  7.34275722E-03  1.60498984E+01
  8.44068356E+01  1.72509458E+01  1.35518273E+00  1.59616270E-02  9.37732837E-01 -4.27758804E-03  7.28714882E-03  1.60891210E+01
  8.57389000E+01  1.72986419E+01  1.34416864E+00  1.59446102E-02  9.32530061E-01 -4.26798564E-03  7.23132942E-03  1.61282666E+01
  8.70893523E+01  1.73464801E+01  1.33321768E+00  1.58899351E-02  9.27271549E-01 -4.25804736E-03  7.17525220E-03  1.61673366E+01
  8.84584462E+01  1.73944558E+01  1.32233577E+00  1.58014010E-02  9.21957525E-01 -4.24781251E-03  7.11886701E-03  1.62063323E+01
  8.98464392E+01  1.74425640E+01  1.31152372E+00  1.56840586E-02  9.16591045E-01 -4.23732145E-03  7.06212347E-03  1.62452550E+01
  9.12535921E+01  1.74907992E+01  1.30077501E+00  1.55429042E-02  9.11176553E-01 -4.22661419E-03  7.00497283E-03  1.62841059E+01
  9.26801693E+01  1.75391574E+01  1.29007315E+00  1.53815300E-02  9.05718137E-01 -4.21572946E-03  6.94736706E-03  1.63228863E+01
  9.41264391E+01  1.75876373E+01  1.27939190E+00  1.52007783E-02  9.00216761E-01 -4.20470345E-03  6.88925833E-03  1.63615974E+01
  9.55926732E+01  1.76362395E+01  1.26869977E+00  1.49976099E-02  8.94668763E-01 -4.19356861E-03  6.83060494E-03  1.64002404E+01
  9.70791473E+01  1.76849644E+01  1.25796648E+00  1.47646329E-02  8.89066698E-01 -4.18235440E-03  6.77138631E-03  1.64388165E+01
  9.85861407E+01  1.77338073E+01  1.24716743E+00  1.44906486E-02  8.83400297E-01 -4.17109074E-03  6.71161985E-03  1.64773267E+01
  1.00113937E+02  1.77827542E+01  1.23628617E+00  1.41624178E-02  8.77656307E-01 -4.15981257E-03  6.65136694E-03  1.65157723E+01
  1.01662822E+02  1.78317797E+01  1.22531751E+00  1.37676272E-02  8.71818610E-01 -4.14856228E-03  6.59071931E-03  1.65541542E+01
  1.03233089E+02  1.78808461E+01  1.21427016E+00  1.32982977E-02  8.65870008E-01 -4.13738846E-03  6.52977162E-03  1.65924736E+01
  1.04825032E+02  1.79299071E+01  1.20316212E+00  1.27530820E-02  8.59794349E-01 -4.12634116E-03  6.46859630E-03  1.66307315E+01
  1.06438949E+02  1.79789121E+01  1.19200687E+00  1.21373441E-02  8.53577494E-01 -4.11546491E-03  6.40723136E-03  1.66689289E+01
  1.08075118E+02  1.80278115E+01  1.18080168E+00  1.14612965E-02  8.47208396E-01 -4.10479139E-03  6.34568077E-03  1.67070663E+01
  1.09719416E+02  1.80761395E+01  1.16959881E+00  1.07435031E-02  8.40710658E-01 -4.09451842E-03  6.28442805E-03  1.67448159E+01
  1.11345794E+02  1.81231294E+01  1.15855850E+00  1.00083554E-02  8.34202666E-01 -4.08477235E-03  6.22438908E-03  1.67816015E+01
  1.12942712E+02  1.81684843E+01  1.14775931E+00  9.27158007E-03  8.27775394E-01 -4.07550264E-03  6.16592668E-03  1.68172018E+01
  1.14510704E+02  1.82122645E+01  1.13717891E+00  8.54044375E-03  8.21456132E-01 -4.06665027E-03  6.10893088E-03  1.68516708E+01
  1.16050295E+02  1.82545285E+01  1.12680473E+00  7.82062068E-03  8.15276606E-01 -4.05814886E-03  6.05329430E-03  1.68850592E+01
  1.17561998E+02  1.82953305E+01  1.11663641E+00  7.11702144E-03  8.09266472E-01 -4.04993027E-03  5.99891522E-03  1.69174146E+01
  1.19046319E+02  1.83347184E+01  1.10668382E+00  6.43353152E-03  8.03447693E-01 -4.04193149E-03  5.94570338E-03  1.69487816E+01
  1.20503754E+02  1.83727337E+01  1.09696191E+00  5.77251214E-03  7.97830804E-01 -4.03410088E-03  5.89358765E-03  1.69792023E+01
  1.21934790E+02  1.84094129E+01  1.08748572E+00  5.13509632E-03  7.92413849E-01 -4.02640195E-03  5.84252274E-03  1.70087160E+01
  1.23339905E+02  1.84447895E+01  1.07826686E+00  4.52230092E-03  7.87184200E-01 -4.01881379E-03  5.79249193E-03  1.70373600E+01
  1.24719568E+02  1.84788960E+01  1.06931111E+00  3.93604594E-03  7.82122566E-01 -4.01132857E-03  5.74350420E-03  1.70651694E+01
  1.26074241E+02  1.85117656E+01  1.06061749E+00  3.37934154E-03  7.77207695E-01 -4.00394741E-03  5.69558653E-03  1.70921774E+01
  1.27404377E+02  1.85434333E+01  1.05217960E+00  2.85568069E-03  7.72420261E-01 -3.99667618E-03  5.64877442E-03  1.71184152E+01
  1.28710418E+02  1.85739361E+01  1.04398841E+00  2.36811526E-03  7.67745430E-01 -3.98952234E-03  5.60310398E-03  1.71439127E+01
  1.29992803E+02  1.86033118E+01  1.03603442E+00  1.91847132E-03  7.63174200E-01 -3.98249309E-03  5.55860623E-03  1.71686977E+01
  1.31251960E+02  1.86315977E+01  1.02830838E+00  1.50699604E-03  7.58703186E-01 -3.97559479E-03  5.51530369E-03  1.71927971E+01
  1.32488309E+02  1.86588297E+01  1.02080103E+00  1.13249038E-03  7.54332724E-01 -3.96883295E-03  5.47320929E-03  1.72162360E+01
  1.33702263E+02  1.86850420E+01  1.01350274E+00  7.92713073E-04  7.50064284E-01 -3.96221277E-03  5.43232718E-03  1.72390385E+01
  1.34894229E+02  1.87102666E+01  1.00640365E+00  4.84767095E-04  7.45898403E-01 -3.95573950E-03  5.39265458E-03  1.72612274E+01
  1.36064603E+02  1.87345348E+01  9.99494393E-01  2.05350662E-04  7.41833700E-01 -3.94941868E-03  5.35418404E-03  1.72828245E+01
  1.37213779E+02  1.87578766E+01  9.92767427E-01 -4.90546440E-05  7.37867017E-01 -3.94325601E-03  5.31690527E-03  1.73038503E+01
  1.38342139E+02  1.87803222E+01  9.86218256E-01 -2.81950141E-04  7.33994381E-01 -3.93725696E-03  5.28080634E-03  1.73243247E+01
  1.39450060E+02  1.88019012E+01  9.79846039E-01 -4.96522028E-04  7.30212302E-01 -3.93142620E-03  5.24587413E-03  1.73442664E+01
  1.40537913E+02  1.88226432E+01  9.73653014E-01 -6.95360643E-04  7.26518871E-01 -3.92576709E-03  5.21209445E-03  1.73636932E+01
  1.41606061E+02  1.88425772E+01  9.67643088E-01 -8.80298592E-04  7.22914374E-01 -3.92028141E-03  5.17945179E-03  1.73826225E+01
  1.42654862E+02  1.88617315E+01  9.61820416E-01 -1.05240112E-03  7.19401281E-01 -3.91496927E-03  5.14792913E-03  1.74010704E+01
  1.43684665E+02  1.88801336E+01  9.56188513E-01 -1.21205861E-03  7.15983697E-01 -3.90982931E-03  5.11750777E-03  1.74190527E+01
  1.44695815E+02  1.88978101E+01  9.50749847E-01 -1.35910645E-03  7.12666516E-01 -3.90485898E-03  5.08816729E-03  1.74365843E+01
  1.45688649E+02  1.89147863E+01  9.45505678E-01 -1.49293767E-03  7.09454593E-01 -3.90005495E-03  5.05988555E-03  1.74536795E+01
  1.46663500E+02  1.89310863E+01  9.40456114E-01 -1.61262518E-03  7.06352156E-01 -3.89541345E-03  5.03263880E-03  1.74703521E+01
  1.47620693E+02  1.89467329E+01  9.35600359E-01 -1.71708411E-03  7.03362498E-01 -3.89093048E-03  5.00640188E-03  1.74866152E+01
  1.48560547E+02  1.89617481E+01  9.30936963E-01 -1.80527530E-03  7.00487912E-01 -3.88660212E-03  4.98114874E-03  1.75024815E+01
  1.49483378E+02  1.89761525E+01  9.26463959E-01 -1.87641283E-03  6.97729785E-01 -3.88242467E-03  4.95685290E-03  1.75179630E+01
  1.50389493E+02  1.89899661E+01  9.22178818E-01 -1.93012463E-03  6.95088763E-01 -3.87839480E-03  4.93348806E-03  1.75330714E+01
  1.51279196E+02  1.90032079E+01  9.18078315E-01 -1.96653083E-03  6.92564887E-01 -3.87450964E-03  4.91102847E-03  1.75478178E+01
  1.52152782E+02  1.90158961E+01  9.14158373E-01 -1.98623417E-03  6.90157637E-01 -3.87076681E-03  4.88944932E-03  1.75622129E+01
  1.53010545E+02  1.90280483E+01  9.10413997E-01 -1.99024165E-03  6.87865881E-01 -3.86716434E-03  4.86872689E-03  1.75762671E+01
  1.53852771E+02  1.90396812E+01  9.06839302E-01 -1.97984740E-03  6.85687774E-01 -3.86370055E-03  4.84883863E-03  1.75899903E+01
  1.54679742E+02  1.90508108E+01  9.03427627E-01 -1.95650665E-03  6.83620665E-01 -3.86037390E-03  4.82976311E-03  1.76033920E+01
  1.55491733E+02  1.90614525E+01  9.00171716E-01 -1.92172335E-03  6.81661080E-01 -3.85718283E-03  4.81147989E-03  1.76164814E+01
  1.56289016E+02  1.90716211E+01  8.97063923E-01 -1.87696486E-03  6.79804794E-01 -3.85412560E-03  4.79396926E-03  1.76292674E+01
  1.57071858E+02  1.90813309E+01  8.94096436E-01 -1.82360787E-03  6.78047021E-01 -3.85120016E-03  4.77721198E-03  1.76417585E+01
  1.57840520E+02  1.90905959E+01  8.91261489E-01 -1.76291281E-03  6.76382668E-01 -3.84840411E-03  4.76118892E-03  1.76539629E+01
  1.58595258E+02  1.90994299E+01  8.88551541E-01 -1.69601983E-03  6.74806613E-01 -3.84573458E-03  4.74588080E-03  1.76658885E+01
  1.59336326E+02  1.91078465E+01  8.85959408E-01 -1.62395883E-03  6.73313940E-01 -3.84318832E-03  4.73126784E-03  1.76775431E+01
  1.60063970E+02  1.91158592E+01  8.83478342E-01 -1.54766678E-03  6.71900093E-01 -3.84076166E-03  4.71732967E-03  1.76889339E+01
  1.60778434E+02  1.91234815E+01  8.81102081E-01 -1.46800774E-03  6.70560928E-01 -3.83845062E-03  4.70404515E-03  1.77000681E+01
  1.61479957E+02  1.91307267E+01  8.78824878E-01 -1.38579184E-03  6.69292691E-01 -3.83625097E-03  4.69139243E-03  1.77109526E+01
  1.62168773E+02  1.91376083E+01  8.76641529E-01 -1.30179090E-03  6.68091953E-01 -3.83415830E-03  4.67934900E-03  1.77215940E+01
  1.62845112E+02  1.91441394E+01  8.74547396E-01 -1.21674866E-03  6.66955523E-01 -3.83216813E-03  4.66789191E-03  1.77319988E+01
  1.63509200E+02  1.91503332E+01  8.72538417E-01 -1.13138422E-03  6.65880386E-01 -3.83027596E-03  4.65699799E-03  1.77421731E+01
  1.64161259E+02  1.91562025E+01  8.70611107E-01 -1.04638846E-03  6.64863671E-01 -3.82847736E-03  4.64664411E-03  1.77521231E+01
  1.64801508E+02  1.91617601E+01  8.68762532E-01 -9.62414143E-04  6.63902635E-01 -3.82676800E-03  4.63680744E-03  1.77618544E+01
  1.65430159E+02  1.91670184E+01  8.66990257E-01 -8.80061522E-04  6.62994678E-01 -3.82514374E-03  4.62746571E-03  1.77713728E+01
  1.66047423E+02  1.91719893E+01  8.65292281E-01 -7.99862474E-04  6.62137356E-01 -3.82360058E-03  4.61859743E-03  1.77806836E+01
  1.66653506E+02  1.91766846E+01  8.63666951E-01 -7.22266142E-04  6.61328405E-01 -3.82213479E-03  4.61018207E-03  1.77897921E+01
  1.67248611E+02  1.91811156E+01  8.62112870E-01 -6.47628933E-04  6.60565743E-01 -3.82074281E-03  4.60220018E-03  1.77987035E+01
  1.67832937E+02  1.91852931E+01  8.60628816E-01 -5.76210668E-04  6.59847480E-01 -3.81942136E-03  4.59463346E-03  1.78074227E+01
  1.68406678E+02  1.91892276E+01  8.59213657E-01 -5.08177371E-04  6.59171899E-01 -3.81816736E-03  4.58746483E-03  1.78159544E+01
  1.68970027E+02  1.91929289E+01  8.57866293E-01 -4.43609889E-04  6.58537445E-01 -3.81697798E-03  4.58067839E-03  1.78243034E+01
  1.69523172E+02  1.91964067E+01  8.56585605E-01 -3.82516580E-04  6.57942701E-01 -3.81585059E-03  4.57425940E-03  1.78324741E+01
  1.70066298E+02  1.91996701E+01  8.55370422E-01 -3.24847904E-04  6.57386361E-01 -3.81478280E-03  4.56819419E-03  1.78404709E+01
  1.70599586E+02  1.92027278E+01  8.54219500E-01 -2.70510830E-04  6.56867212E-01 -3.81377239E-03  4.56247010E-03  1.78482980E+01
  1.71123214E+02  1.92055881E+01  8.53131515E-01 -2.19381550E-04  6.56384107E-01 -3.81281734E-03  4.55707533E-03  1.78559596E+01
  1.71637357E+02  1.92082589E+01  8.52105071E-01 -1.71315595E-04  6.55935943E-01 -3.81191578E-03  4.55199890E-03  1.78634597E+01
  1.72142187E+02  1.92107480E+01  8.51138701E-01 -1.26155157E-04  6.55521650E-01 -3.81106601E-03  4.54723049E-03  1.78708020E+01
  1.72637873E+02  1.92130626E+01  8.50230887E-01 -8.37338329E-05  6.55140167E-01 -3.81026646E-03  4.54276038E-03  1.78779905E+01
  1.73124581E+02  1.92152097E+01  8.49380075E-01 -4.38793066E-05  6.54790430E-01 -3.80951568E-03  4.53857934E-03  1.78850286E+01
  1.73602473E+02  1.92171960E+01  8.48584692E-01 -6.41452227E-06  6.54471363E-01 -3.80881230E-03  4.53467859E-03  1.78919201E+01
  1.74071708E+02  1.92190279E+01  8.47843160E-01  2.88421336E-05  6.54181864E-01 -3.80815508E-03  4.53104974E-03  1.78986683E+01
  1.74532444E+02  1.92207116E+01  8.47153907E-01  6.20772460E-05  6.53920798E-01 -3.80754287E-03  4.52768482E-03  1.79052766E+01
  1.74984834E+02  1.92222531E+01  8.46515378E-01  9.34830857E-05  6.53686996E-01 -3.80697463E-03  4.52457626E-03  1.79117483E+01
  1.75429030E+02  1.92236580E+01  8.45926041E-01  1.23258401E-04  6.53479249E-01 -3.80644959E-03  4.52171710E-03  1.79180864E+01
  1.75865180E+02  1.92249319E+01  8.45384387E-01  1.51609076E-04  6.53296311E-01 -3.80596732E-03  4.51910110E-03  1.79242942E+01
  1.76293430E+02  1.92260801E+01  8.44888938E-01  1.78748397E-04  6.53136900E-01 -3.80552819E-03  4.51672324E-03  1.79303746E+01
  1.76713923E+02  1.92271076E+01  8.44438242E-01  2.04896528E-04  6.52999707E-01 -3.80513394E-03  4.51458032E-03  1.79363304E+01
  1.77126799E+02  1.92280194E+01  8.44030874E-01  2.30278550E-04  6.52883401E-01 -3.80478879E-03  4.51267217E-03  1.79421646E+01
  1.77532197E+02  1.92288201E+01  8.43665439E-01  2.55119953E-04  6.52786648E-01 -3.80450133E-03  4.51100355E-03  1.79478800E+01
  1.77930252E+02  1.92295142E+01  8.43340572E-01  2.79637542E-04  6.52708150E-01 -3.80428734E-03  4.50958745E-03  1.79534791E+01
  1.78321096E+02  1.92301061E+01  8.43054937E-01  3.04022060E-04  6.52646765E-01 -3.80417430E-03  4.50845086E-03  1.79589646E+01
  1.78704861E+02  1.92306002E+01  8.42807227E-01  3.28405589E-04  6.52601887E-01 -3.80420772E-03  4.50764520E-03  1.79643391E+01
  1.79081674E+02  1.92310007E+01  8.42596150E-01  3.52801377E-04  6.52574628E-01 -3.80445977E-03  4.50726718E-03  1.79696050E+01
  1.79451663E+02  1.92313122E+01  8.42420392E-01  3.76996953E-04  6.52571652E-01 -3.80503841E-03  4.50750463E-03  1.79747647E+01
  1.79814949E+02  1.92315402E+01  8.42278513E-01  4.00386822E-04  6.52618099E-01 -3.80607780E-03  4.50875846E-03  1.79798207E+01
  1.80171655E+02  1.92316917E+01  8.42168702E-01  4.21833342E-04  6.52804220E-01 -3.80760618E-03  4.51220381E-03  1.79847751E+01
  1.80521900E+02  1.92317777E+01  8.42088190E-01  4.40328484E-04  6.53459166E-01 -3.80926116E-03  4.52482415E-03  1.79896302E+01
  1.80865801E+02  1.92318196E+01  8.42031611E-01  4.62207904E-04  6.55594774E-01 -3.81380973E-03  4.67954930E-03  1.79943883E+01
  1.81203472E+02  1.92318732E+01  8.41983725E-01  6.31304053E-04  6.33699902E-01 -3.84875250E-03  4.86138765E-03  1.79990514E+01
  1.81538058E+02  1.92318732E+01  8.41983725E-01 -6.31304053E-04  6.33699902E-01 -3.84875250E-03  4.86138765E-03  1.80036633E+01

  ----- Y+ PROFILES ------------------------------------------

         y+          V         v'         uv    tau_sgs   tau_visc      convg
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.76291018E-15  1.00000000E+00  2.22044605E-16
  1.66909844E-01 -1.30342743E-18  2.23867510E-04  3.09525276E-06 -2.26138058E-15  9.99076482E-01 -1.54152354E-07
  3.36123716E-01 -1.30414648E-18  8.78170450E-04  2.54642393E-05 -4.89300135E-16  9.98120692E-01 -6.03193999E-07
  5.07673422E-01 -1.30592119E-18  1.95164172E-03  8.85631417E-05  6.60066334E-16  9.97111004E-01 -1.34111277E-06
  6.81591205E-01 -1.30593109E-18  3.43287420E-03  2.16349167E-04 -1.43559103E-14  9.96023280E-01 -2.37136817E-06
  8.57909755E-01 -1.30927755E-18  5.31039873E-03  4.35301046E-04  1.83183461E-14  9.94830855E-01 -3.70070586E-06
  1.03666221E+00 -1.31650511E-18  7.57271831E-03  7.74370560E-04  3.45132458E-14  9.93504586E-01 -5.33647311E-06
  1.21788217E+00 -1.31076266E-18  1.02083422E-02  1.26486007E-03 -4.20291702E-14  9.92012978E-01 -7.28562128E-06
  1.40160370E+00 -1.31030723E-18  1.32058188E-02  1.94022277E-03  5.57439983E-17  9.90322386E-01 -9.55446850E-06
  1.58786132E+00 -1.31212897E-18  1.65537679E-02  2.83578464E-03 -1.71408818E-14  9.88397286E-01 -1.21487836E-05
  1.77669006E+00 -1.32020800E-18  2.02409098E-02  3.98839002E-03  2.27322363E-14  9.86200635E-01 -1.50739908E-05
  1.96812538E+00 -1.31450515E-18  2.42560940E-02  5.43597576E-03 -1.01353337E-14  9.83694296E-01 -1.83354081E-05
  2.16220329E+00 -1.31735657E-18  2.85883240E-02  7.21708195E-03 -3.16907052E-14  9.80839525E-01 -2.19384830E-05
  2.35896026E+00 -1.32622766E-18  3.32267810E-02  9.37031046E-03  3.88099464E-14  9.77597513E-01 -2.58890126E-05
  2.55843326E+00 -1.32258418E-18  3.81608441E-02  1.19337444E-02 -3.82176384E-14  9.73929967E-01 -3.01933392E-05
  2.76065980E+00 -1.31608928E-18  4.33801092E-02  1.49443445E-02  6.20036554E-15  9.69799712E-01 -3.48585203E-05
  2.96567787E+00 -1.32892067E-18  4.88744043E-02  1.84373381E-02 -1.12876266E-14  9.65171304E-01 -3.98924675E-05
  3.17352603E+00 -1.31418833E-18  5.46338035E-02  2.24456181E-02 -6.94483484E-15  9.60011627E-01 -4.53040526E-05
  3.38424332E+00 -1.37375135E-18  6.06486378E-02  2.69991691E-02  4.42626835E-14  9.54290473E-01 -5.11031768E-05
  3.59786936E+00 -1.34301937E-18  6.69095047E-02  3.21245343E-02  2.83858874E-14  9.47981068E-01 -5.73008019E-05
  3.81444431E+00 -1.37406817E-18  7.34072747E-02  3.78443389E-02 -4.62552648E-14  9.41060555E-01 -6.39089423E-05
  4.03400886E+00 -1.34206889E-18  8.01330962E-02  4.41768797E-02  2.17322477E-14  9.33510399E-01 -7.09406178E-05
  4.25660429E+00 -1.34175207E-18  8.70783980E-02  5.11357912E-02  1.20346056E-13  9.25316723E-01 -7.84097683E-05
  4.48227243E+00 -1.35791012E-18  9.42348899E-02  5.87297940E-02 -8.07929263E-14  9.16470562E-01 -8.63311337E-05
  4.71105570E+00 -1.37185040E-18  1.01594561E-01  6.69625288E-02 -1.18402803E-14  9.06968026E-01 -9.47201013E-05
  4.94299710E+00 -1.32115847E-18  1.09149676E-01  7.58324773E-02 -1.31196067E-14  8.96810381E-01 -1.03592526E-04
  5.17814023E+00 -1.37311770E-18  1.16892769E-01  8.53329690E-02 -1.84176812E-13  8.86004040E-01 -1.12964526E-04
  5.41652928E+00 -1.33953429E-18  1.24816637E-01  9.54522693E-02  1.45503532E-13  8.74560477E-01 -1.22852265E-04
  5.65820906E+00 -1.38262244E-18  1.32914325E-01  1.06173746E-01 -4.60041284E-14  8.62496063E-01 -1.33271712E-04
  5.90322500E+00 -1.40606746E-18  1.41179119E-01  1.17476104E-01  1.13424427E-13  8.49831827E-01 -1.44238405E-04
  6.15162315E+00 -1.38515703E-18  1.49604532E-01  1.29333684E-01 -1.41153574E-14  8.36593158E-01 -1.55767196E-04
  6.40345019E+00 -1.24321962E-18  1.58184281E-01  1.41716814E-01 -6.48099957E-14  8.22809458E-01 -1.67872004E-04
  6.65875345E+00 -1.36234566E-18  1.66912279E-01  1.54592208E-01 -7.86201950E-14  8.08513738E-01 -1.80565564E-04
  6.91758094E+00 -1.36234566E-18  1.75782607E-01  1.67923397E-01  2.47522208E-14  7.93742193E-01 -1.93859175E-04
  7.17998128E+00 -1.50808497E-18  1.84789500E-01  1.81671185E-01 -5.30064293E-15  7.78533740E-01 -2.07762459E-04
  7.44600381E+00 -1.22167555E-18  1.93927323E-01  1.95794128E-01  8.81465334E-16  7.62929543E-01 -2.22283117E-04
  7.71569852E+00 -1.38135514E-18  2.03190550E-01  2.10249013E-01  6.28629460E-14  7.46972534E-01 -2.37426696E-04
  7.98911611E+00 -1.34333619E-18  2.12573740E-01  2.24991342E-01  2.06401185E-14  7.30706929E-01 -2.53196361E-04
  8.26630796E+00 -1.47766981E-18  2.22071518E-01  2.39975800E-01 -5.02721606E-14  7.14177758E-01 -2.69592680E-04
  8.54732617E+00 -1.17351822E-18  2.31678551E-01  2.55156716E-01  9.91226583E-14  6.97430408E-01 -2.86613427E-04
  8.83222357E+00 -1.27743668E-18  2.41389529E-01  2.70488491E-01 -9.53440996E-14  6.80510193E-01 -3.04253396E-04
  9.12105370E+00 -1.31545563E-18  2.51199142E-01  2.85926003E-01  1.04488433E-13  6.63461945E-01 -3.22504253E-04
  9.41387085E+00 -1.25715991E-18  2.61102068E-01  3.01424980E-01 -2.61023616E-15  6.46329651E-01 -3.41354410E-04
  9.71073006E+00 -1.39149352E-18  2.71092952E-01  3.16942331E-01  1.12471022E-14  6.29156112E-01 -3.60788945E-04
  1.00116871E+01 -1.48273900E-18  2.81166394E-01  3.32436441E-01 -5.54738560E-14  6.11982655E-01 -3.80789563E-04
  1.03167986E+01 -1.54103472E-18  2.91316937E-01  3.47867422E-01 -1.57012912E-13  5.94848876E-01 -4.01334609E-04
  1.06261219E+01 -1.16844903E-18  3.01539058E-01  3.63197326E-01  2.50890508E-13  5.77792432E-01 -4.22399137E-04
  1.09397150E+01 -1.23941773E-18  3.11827161E-01  3.78390316E-01 -6.53917030E-14  5.60848869E-01 -4.43955035E-04
  1.12576370E+01 -9.88492668E-19  3.22175572E-01  3.93412789E-01 -4.14804793E-14  5.44051495E-01 -4.65971217E-04
  1.15799476E+01 -1.38895893E-18  3.32578536E-01  4.08233478E-01 -3.12536628E-14  5.27431283E-01 -4.88413857E-04
  1.19067074E+01 -1.18619120E-18  3.43030219E-01  4.22823499E-01  9.44476786E-14  5.11016816E-01 -5.11246698E-04
  1.22379778E+01 -1.64748778E-18  3.53524704E-01  4.37156385E-01 -1.49885976E-13  4.94834264E-01 -5.34431387E-04
  1.25738211E+01 -1.44472005E-18  3.64055997E-01  4.51208077E-01  1.34756998E-13  4.78907381E-01 -5.57927861E-04
  1.29143004E+01 -1.51061956E-18  3.74618033E-01  4.64956900E-01 -8.20098463E-14  4.63257536E-01 -5.81694755E-04
  1.32594796E+01 -1.60693423E-18  3.85204671E-01  4.78383516E-01 -4.92785777E-14  4.47903755E-01 -6.05689817E-04
  1.36094237E+01 -1.59679585E-18  3.95809711E-01  4.91470861E-01 -5.21811648E-14  4.32862789E-01 -6.29870321E-04
  1.39641985E+01 -1.38388974E-18  4.06426887E-01  5.04204070E-01  1.32378497E-13  4.18149183E-01 -6.54193458E-04
  1.43238705E+01 -9.98631054E-19  4.17049878E-01  5.16570392E-01 -6.21128699E-14  4.03775361E-01 -6.78616695E-04
  1.46885075E+01 -1.19632959E-18  4.27672312E-01  5.28559103E-01  8.26851864E-14  3.89751717E-01 -7.03098074E-04
  1.50581780E+01 -1.38895893E-18  4.38287770E-01  5.40161410E-01 -1.46493337E-13  3.76086709E-01 -7.27596466E-04
  1.54329514E+01 -1.47006602E-18  4.48889787E-01  5.51370354E-01  1.76796821E-13  3.62786951E-01 -7.52071744E-04
  1.58128982E+01 -1.32812861E-18  4.59471866E-01  5.62180713E-01 -1.62632227E-14  3.49857317E-01 -7.76484879E-04
  1.61980898E+01 -8.26278487E-19  4.70027473E-01  5.72588897E-01 -2.16553437E-14  3.37301040E-01 -8.00797949E-04
  1.65885985E+01 -1.13043008E-18  4.80550054E-01  5.82592846E-01 -1.30408857E-13  3.25119818E-01 -8.24974051E-04
  1.69844979E+01 -9.83423475E-19  4.91033037E-01  5.92191926E-01  1.61269065E-13  3.13313917E-01 -8.48977096E-04
  1.73858623E+01 -1.11522250E-18  5.01469845E-01  6.01386818E-01  7.56223221E-14  3.01882281E-01 -8.72771497E-04
  1.77927671E+01 -1.47006602E-18  5.11853904E-01  6.10179415E-01 -2.13271130E-13  2.90822636E-01 -8.96321741E-04
  1.82052889E+01 -1.19632959E-18  5.22178656E-01  6.18572711E-01 -7.65866710E-14  2.80131603E-01 -9.19591858E-04
  1.86235051E+01 -1.54103472E-18  5.32437567E-01  6.26570696E-01  1.26148105E-13  2.69804802E-01 -9.42544823E-04
  1.90474944E+01 -1.82490954E-18  5.42624144E-01  6.34178252E-01 -1.72685894E-13  2.59836956E-01 -9.65141923E-04
  1.94773364E+01 -1.25715991E-18  5.52731944E-01  6.41401046E-01  2.16412315E-14  2.50221998E-01 -9.87342140E-04
  1.99131120E+01 -8.51624452E-19  5.62754583E-01  6.48245435E-01  2.68615463E-13  2.40953171E-01 -1.00910160E-03
  2.03549031E+01 -9.22593157E-19  5.72685751E-01  6.54718365E-01 -1.47019790E-13  2.32023125E-01 -1.03037316E-03
  2.08027926E+01 -1.16591443E-18  5.82519225E-01  6.60827274E-01  3.28246327E-14  2.23424013E-01 -1.05110609E-03
