
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  7.45036339E-01 -1.45022883E-19  5.37433541E-02  1.97151332E-03  6.80002059E-17  2.99644348E-05
  7.49428417E-01 -1.05471187E-19  5.38266917E-02  1.98300937E-03 -1.21802399E-16  3.03093514E-05
  7.53750902E-01 -1.21661940E-19  5.39079419E-02  1.99432203E-03  9.79323218E-17  3.06493785E-05
  7.58004896E-01 -6.04840252E-20  5.39874035E-02  2.00545070E-03 -1.65207947E-17  3.09889901E-05
  7.62191485E-01 -8.04911693E-20  5.40651974E-02  2.01639614E-03 -5.14280526E-17  3.13318159E-05
  7.66311736E-01 -5.40077242E-20  5.41413291E-02  2.02716048E-03  4.72721111E-17  3.16795241E-05
  7.70366700E-01 -7.28583860E-20  5.42158480E-02  2.03774629E-03 -3.39799545E-17  3.20330870E-05
  7.74357413E-01 -6.30282863E-20  5.42888352E-02  2.04815205E-03 -6.40743420E-18  3.23975911E-05
  7.78284892E-01 -1.19811568E-19  5.43603154E-02  2.05837485E-03  6.50789072E-17  3.27794698E-05
  7.82150139E-01 -1.07321559E-19  5.44302565E-02  2.06841407E-03 -1.32862070E-16  3.31826573E-05
  7.85954140E-01 -8.62735809E-20  5.44985648E-02  2.07827516E-03  2.80200447E-17  3.36043871E-05
  7.89697866E-01 -4.02455846E-20  5.45651117E-02  2.08796798E-03 -7.86234692E-17  3.40366637E-05
  7.93382271E-01 -1.73009755E-19  5.46298101E-02  2.09750009E-03  2.28844707E-16  3.44733988E-05
  7.97008296E-01 -1.37621396E-19  5.46926204E-02  2.10687363E-03 -1.38947134E-16  3.49140104E-05
  8.00576867E-01 -8.80083043E-20  5.47535035E-02  2.11608701E-03  8.23912637E-17  3.53622892E-05
  8.04088892E-01 -5.25042972E-20  5.48124823E-02  2.12513755E-03 -4.63464505E-17  3.58235022E-05
  8.07545268E-01 -1.08478041E-19  5.48696618E-02  2.13402873E-03 -6.09842157E-17  3.62965371E-05
  8.10946877E-01 -8.17632998E-20  5.49251553E-02  2.14277118E-03  5.98203296E-17  3.67729624E-05
  8.14294587E-01 -1.12178785E-19  5.49790571E-02  2.15137095E-03 -4.40054338E-17  3.72490370E-05
  8.17589251E-01 -5.35451313E-20  5.50314560E-02  2.15982785E-03  1.12027176E-16  3.77275688E-05
  8.20831711E-01 -7.34366271E-20  5.50824638E-02  2.16814051E-03 -4.46470359E-17  3.82128636E-05
  8.24022793E-01 -7.99129281E-20  5.51321800E-02  2.17630605E-03 -4.43796613E-17  3.87106805E-05
  8.27163312E-01 -1.23454487E-19  5.51806419E-02  2.18432373E-03 -4.94571871E-18  3.92244427E-05
  8.30254068E-01 -1.03852112E-19  5.52278255E-02  2.19219791E-03  8.88253870E-17  3.97522016E-05
  8.33295851E-01 -4.43510969E-20  5.52737017E-02  2.19993456E-03 -6.40179365E-17  4.02901833E-05
  8.36289436E-01 -1.06396373E-19  5.53182628E-02  2.20753841E-03  3.62087170E-17  4.08355877E-05
  8.39235586E-01 -1.71506328E-19  5.53615032E-02  2.21501366E-03 -5.35183282E-17  4.13859920E-05
  8.42135054E-01 -1.66706926E-19  5.54033927E-02  2.22236384E-03  9.48275295E-17  4.19396328E-05
  8.44988580E-01 -1.98105421E-19  5.54438884E-02  2.22959042E-03 -5.87676772E-17  4.24967979E-05
  8.47796890E-01 -1.08796074E-19  5.54829405E-02  2.23669311E-03 -3.98922530E-18  4.30596285E-05
  8.50560703E-01 -9.29811783E-20  5.55204970E-02  2.24367120E-03 -7.05773399E-17  4.36307281E-05
  8.53280722E-01 -1.38430933E-19  5.55565193E-02  2.25052386E-03  5.89933610E-17  4.42129204E-05
  8.55957641E-01 -1.49359691E-19  5.55909880E-02  2.25724998E-03 -2.14579771E-17  4.48092818E-05
  8.58592144E-01 -1.70349845E-19  5.56239125E-02  2.26384915E-03 -3.25294853E-18  4.54220526E-05
  8.61184903E-01 -1.44531378E-19  5.56553523E-02  2.27032133E-03  1.06693011E-16  4.60529646E-05
  8.63736579E-01 -1.64220489E-19  5.56853897E-02  2.27666619E-03 -1.04536490E-17  4.67039577E-05
  8.66247823E-01 -1.05182067E-19  5.57140736E-02  2.28288552E-03 -2.03042338E-16  4.73748183E-05
  8.68719276E-01 -1.33920652E-19  5.57414070E-02  2.28898376E-03  1.42471242E-16  4.80625594E-05
  8.71151568E-01 -9.14777513E-20  5.57673695E-02  2.29496586E-03  2.07776092E-17  4.87637125E-05
  8.73545319E-01 -8.84130732E-20  5.57919337E-02  2.30083474E-03  3.43247979E-17  4.94768580E-05
  8.75901141E-01 -1.25825276E-19  5.58150696E-02  2.30659266E-03  1.62554839E-17  5.02011837E-05
  8.78219635E-01 -1.35886672E-19  5.58367543E-02  2.31224207E-03 -1.29288668E-16  5.09355419E-05
  8.80501391E-01 -1.82261613E-19  5.58569726E-02  2.31778449E-03  3.07765345E-17  5.16796136E-05
  8.82746993E-01 -1.42478621E-19  5.58757096E-02  2.32321993E-03 -5.34063418E-17  5.24346247E-05
  8.84957012E-01 -1.17845548E-19  5.58929572E-02  2.32854620E-03  1.72721854E-16  5.32039565E-05
  8.87132013E-01 -1.26634814E-19  5.59087110E-02  2.33376042E-03 -9.91632557E-17  5.39916493E-05
  8.89272551E-01 -1.53118259E-19  5.59229456E-02  2.33886172E-03  2.44581163E-17  5.47997002E-05
  8.91379171E-01 -1.24900090E-19  5.59356012E-02  2.34385078E-03  8.12598780E-17  5.56285388E-05
  8.93452411E-01 -1.20621106E-19  5.59465908E-02  2.34872805E-03 -3.19012427E-17  5.64789253E-05
  8.95492800E-01 -9.46002536E-20  5.59558135E-02  2.35349368E-03 -1.66767897E-16  5.73519238E-05
  8.97500859E-01 -1.82550734E-19  5.59631682E-02  2.35814870E-03  1.97244949E-16  5.82477159E-05
  8.99477100E-01 -1.99955793E-19  5.59685559E-02  2.36269635E-03 -7.65553661E-17  5.91642885E-05
  9.01422027E-01 -1.64220489E-19  5.59718777E-02  2.36713988E-03  3.79336210E-17  6.00995095E-05
  9.03336135E-01 -1.22066709E-19  5.59730340E-02  2.37148088E-03  9.78936564E-17  6.10528293E-05
  9.05219915E-01 -1.14954342E-19  5.59719138E-02  2.37571941E-03 -2.82179605E-16  6.20251795E-05
  9.07073845E-01 -1.32128105E-19  5.59683675E-02  2.37985431E-03  1.88285356E-16  6.30186362E-05
  9.08898399E-01 -1.36464913E-19  5.59622039E-02  2.38388427E-03 -1.42717228E-16  6.40355489E-05
  9.10694043E-01 -1.20505457E-19  5.59532090E-02  2.38780810E-03  1.90529021E-16  6.50782553E-05
  9.12461234E-01 -1.49764460E-19  5.59411565E-02  2.39162548E-03 -8.57181472E-17  6.61482768E-05
  9.14200424E-01 -1.23049719E-19  5.59258224E-02  2.39533677E-03 -6.67841753E-17  6.72465321E-05
  9.15912056E-01 -1.07090263E-19  5.59069981E-02  2.39894153E-03  1.82882579E-16  6.83746703E-05
  9.17596567E-01 -1.14838694E-19  5.58844832E-02  2.40243808E-03 -1.91496333E-16  6.95355625E-05
  9.19254386E-01 -1.23396663E-19  5.58580721E-02  2.40582442E-03  1.30156373E-16  7.07323544E-05
  9.20885937E-01 -9.93418311E-20  5.58275507E-02  2.40909929E-03 -1.93808809E-16  7.19674972E-05
  9.22491635E-01 -1.73125403E-19  5.57927009E-02  2.41226089E-03  1.43273321E-16  7.32439333E-05
  9.24071891E-01 -1.27328703E-19  5.57532989E-02  2.41530650E-03 -1.88858658E-16  7.45654450E-05
  9.25627107E-01 -1.64914378E-19  5.57091103E-02  2.41823390E-03  5.91346543E-17  7.59352184E-05
  9.27157680E-01 -1.72084569E-19  5.56598871E-02  2.42104183E-03  5.29110945E-17  7.73554266E-05
  9.28664001E-01 -1.52540018E-19  5.56053683E-02  2.42372933E-03  1.91439928E-17  7.88279055E-05
  9.30146454E-01 -1.59594560E-19  5.55452822E-02  2.42629498E-03  1.29948512E-16  8.03549557E-05
  9.31605418E-01 -1.38662230E-19  5.54793435E-02  2.42873648E-03 -1.86051971E-16  8.19397341E-05
  9.33041263E-01 -1.45601124E-19  5.54072467E-02  2.43105102E-03 -9.99091267E-18  8.35858697E-05
  9.34454357E-01 -1.58322429E-19  5.53286640E-02  2.43323582E-03 -3.73218506E-17  8.52969767E-05
  9.35845061E-01 -1.25131387E-19  5.52432459E-02  2.43528863E-03  1.55018039E-16  8.70760897E-05
  9.37213728E-01 -1.53927796E-19  5.51506231E-02  2.43720790E-03  7.88549783E-17  8.89255252E-05
  9.38560708E-01 -1.34614542E-19  5.50504145E-02  2.43899202E-03 -2.33439504E-16  9.08476705E-05
  9.39886346E-01 -1.40165657E-19  5.49422369E-02  2.44063822E-03  4.55502299E-17  9.28460311E-05
  9.41190978E-01 -1.41784732E-19  5.48257078E-02  2.44214204E-03  9.70084734E-17  9.49258402E-05
  9.42474938E-01 -1.47104551E-19  5.47004411E-02  2.44349742E-03 -4.93464963E-17  9.70939156E-05
  9.43738553E-01 -1.57281595E-19  5.45660430E-02  2.44469734E-03  2.49353537E-16  9.93580356E-05
  9.44982146E-01 -1.46179365E-19  5.44221132E-02  2.44573424E-03 -1.20761174E-16  1.01726523E-04
  9.46206034E-01 -1.55315575E-19  5.42682429E-02  2.44660036E-03 -1.25865310E-16  1.04207892E-04
  9.47410529E-01 -1.63064007E-19  5.41040115E-02  2.44728787E-03 -1.11160528E-17  1.06810697E-04
  9.48595939E-01 -1.40050009E-19  5.39289877E-02  2.44778871E-03  8.81050715E-17  1.09543732E-04
  9.49762566E-01 -1.63526600E-19  5.37427309E-02  2.44809422E-03 -5.34144125E-17  1.12416374E-04
  9.50910707E-01 -1.62138821E-19  5.35447907E-02  2.44819494E-03 -8.16658278E-17  1.15438852E-04
  9.52040655E-01 -1.65030027E-19  5.33347047E-02  2.44808036E-03  2.01032916E-16  1.18622412E-04
  9.53152699E-01 -1.50227053E-19  5.31120010E-02  2.44773847E-03 -1.07057969E-16  1.21979833E-04
  9.54247123E-01 -1.74860126E-19  5.28762008E-02  2.44715591E-03 -7.46003197E-17  1.25525241E-04
  9.55324205E-01 -1.64220489E-19  5.26268208E-02  2.44631892E-03  7.09724802E-17  1.29273200E-04
  9.56384221E-01 -1.66764750E-19  5.23633773E-02  2.44521344E-03  6.76569933E-17  1.33238621E-04
  9.57427440E-01 -1.78213925E-19  5.20853899E-02  2.44382468E-03 -9.85287098E-17  1.37437180E-04
  9.58454129E-01 -1.93595140E-19  5.17923848E-02  2.44213677E-03  4.88373352E-20  1.41885636E-04
  9.59464550E-01 -1.63179655E-19  5.14838977E-02  2.44013227E-03 -1.04602428E-16  1.46602357E-04
  9.60458961E-01 -1.45716772E-19  5.11594771E-02  2.43779192E-03  1.08895931E-16  1.51607533E-04
  9.61437615E-01 -1.67689936E-19  5.08186870E-02  2.43509452E-03  4.92734522E-17  1.56923319E-04
  9.62400762E-01 -1.50227053E-19  5.04611088E-02  2.43201655E-03 -2.39785111E-16  1.62574156E-04
  9.63348648E-01 -1.80526890E-19  5.00863391E-02  2.42853230E-03  9.08789969E-17  1.68586687E-04
  9.64281514E-01 -1.68730770E-19  4.96939866E-02  2.42461401E-03 -1.50383611E-16  1.74989628E-04
  9.65199599E-01 -1.93421668E-19  4.92836697E-02  2.42023180E-03  2.38934247E-16  1.81813815E-04
  9.66103136E-01 -1.87350135E-19  4.88550165E-02  2.41535341E-03 -9.12629086E-17  1.89092443E-04
  9.66992357E-01 -1.77173091E-19  4.84076655E-02  2.40994414E-03  7.15425030E-17  1.96861202E-04
  9.67867488E-01 -1.70002901E-19  4.79412664E-02  2.40396678E-03  9.09575900E-18  2.05158266E-04
  9.68728752E-01 -1.80006473E-19  4.74554805E-02  2.39738137E-03 -5.03481245E-17  2.14024568E-04
  9.69576369E-01 -1.73472348E-19  4.69499823E-02  2.39014461E-03  1.44533039E-16  2.23504444E-04
  9.70410556E-01 -1.84285457E-19  4.64244623E-02  2.38220916E-03 -1.01498748E-16  2.33646226E-04
  9.71231524E-01 -1.95503336E-19  4.58786293E-02  2.37352364E-03 -1.02920072E-16  2.44502334E-04
  9.72039484E-01 -1.76710498E-19  4.53122136E-02  2.36403260E-03  1.22052425E-16  2.56129226E-04
  9.72834642E-01 -1.90530462E-19  4.47249709E-02  2.35367627E-03 -2.36829910E-17  2.68587670E-04
  9.73617201E-01 -1.98914959E-19  4.41166852E-02  2.34239001E-03 -9.29576554E-17  2.81943306E-04
  9.74387359E-01 -1.95214215E-19  4.34871709E-02  2.33010367E-03  2.37962610E-16  2.96267258E-04
  9.75145314E-01 -2.04466074E-19  4.28362722E-02  2.31674104E-03 -1.97213883E-16  3.11636681E-04
  9.75891259E-01 -1.96977851E-19  4.21638636E-02  2.30221945E-03  2.58916173E-16  3.28135153E-04
  9.76625385E-01 -1.95850280E-19  4.14698495E-02  2.28644960E-03 -2.19500983E-17  3.45852850E-04
  9.77347878E-01 -1.84979347E-19  4.07541662E-02  2.26933541E-03 -1.37313302E-16  3.64886676E-04
  9.78058923E-01 -1.96630906E-19  4.00167829E-02  2.25077371E-03  7.56189739E-17  3.85340587E-04
  9.78758701E-01 -2.02673526E-19  3.92577053E-02  2.23065368E-03 -1.83386764E-16  4.07326143E-04
  9.79447391E-01 -1.97642828E-19  3.84769782E-02  2.20885636E-03 -4.00383517E-17  4.30962996E-04
  9.80125169E-01 -2.05449084E-19  3.76746882E-02  2.18525454E-03  2.11232204E-16  4.56379009E-04
  9.80792207E-01 -2.03396328E-19  3.68509665E-02  2.15971277E-03 -2.48602659E-16  4.83710190E-04
  9.81448676E-01 -2.00938803E-19  3.60059924E-02  2.13208747E-03  1.79699427E-16  5.13100657E-04
  9.82094743E-01 -2.09959365E-19  3.51399957E-02  2.10222700E-03 -2.24790260E-17  5.44702509E-04
  9.82730573E-01 -2.07675312E-19  3.42532599E-02  2.06997200E-03 -8.21754290E-17  5.78675458E-04
  9.83356328E-01 -2.11231495E-19  3.33461236E-02  2.03515617E-03  2.18776859E-16  6.15186119E-04
  9.83972167E-01 -2.15308095E-19  3.24189833E-02  1.99760730E-03 -3.07910492E-16  6.54406886E-04
  9.84578249E-01 -2.17881269E-19  3.14722955E-02  1.95714904E-03  7.33195386E-17  6.96514217E-04
  9.85174727E-01 -2.19153399E-19  3.05065788E-02  1.91360330E-03  5.12593486E-17  7.41686232E-04
  9.85761753E-01 -2.17129555E-19  2.95224166E-02  1.86679339E-03 -1.80881822E-17  7.90099535E-04
  9.86339479E-01 -2.21408540E-19  2.85204601E-02  1.81654815E-03  1.89977293E-16  8.41925133E-04
  9.86908049E-01 -2.24531042E-19  2.75014302E-02  1.76270705E-03 -2.83409701E-16  8.97323320E-04
  9.87467611E-01 -2.25658612E-19  2.64661200E-02  1.70512654E-03  3.62155131E-16  9.56437341E-04
  9.88018307E-01 -2.20627914E-19  2.54153970E-02  1.64368777E-03 -2.55864922E-16  1.01938569E-03
  9.88560276E-01 -2.22738494E-19  2.43502057E-02  1.57830582E-03 -3.17861719E-17  1.08625286E-03
  9.89093658E-01 -2.30833871E-19  2.32715708E-02  1.50894051E-03  4.48875924E-16  1.15707859E-03
  9.89618588E-01 -2.32886627E-19  2.21806025E-02  1.43560863E-03 -3.14104556E-16  1.23184566E-03
  9.90135201E-01 -2.34881559E-19  2.10785022E-02  1.35839745E-03  2.07483766E-16  1.31046634E-03
  9.90643627E-01 -2.37310172E-19  1.99665718E-02  1.27747943E-03 -2.27021637E-16  1.39276782E-03
  9.91143998E-01 -2.34939383E-19  1.88462260E-02  1.19312736E-03 -2.24236380E-17  1.47847698E-03
  9.91636440E-01 -2.37743852E-19  1.77190090E-02  1.10572936E-03  4.93336778E-17  1.56720555E-03
  9.92121079E-01 -2.37888413E-19  1.65866177E-02  1.01580226E-03 -4.34817558E-17  1.65843664E-03
  9.92598039E-01 -2.36847579E-19  1.54509325E-02  9.24002193E-04  1.68245980E-17  1.75151428E-03
  9.93067442E-01 -2.42254133E-19  1.43140595E-02  8.31130461E-04  4.50111906E-17  1.84563752E-03
  9.93529406E-01 -2.43034759E-19  1.31783850E-02  7.38132662E-04 -1.36102118E-16  1.93986137E-03
  9.93984051E-01 -2.42369782E-19  1.20466472E-02  6.46088989E-04  1.84813331E-16  2.03310648E-03
  9.94431492E-01 -2.41271123E-19  1.09220258E-02  5.56193571E-04 -8.01078130E-17  2.12417982E-03
  9.94871843E-01 -2.45557336E-19  9.80825514E-03  4.69721115E-04  2.34133499E-16  2.21180800E-03
  9.95305216E-01 -2.43634684E-19  8.70975988E-03  3.87979816E-04 -2.99169417E-16  2.29468437E-03
  9.95731723E-01 -2.44509274E-19  7.63181617E-03  3.12250527E-04  1.58355617E-16  2.37152972E-03
  9.96151471E-01 -2.43699736E-19  6.58073513E-03  2.43713710E-04 -2.76758021E-16  2.44116530E-03
  9.96564569E-01 -2.45054989E-19  5.56406159E-03  1.83367512E-04  1.78448174E-16  2.50259462E-03
  9.96971121E-01 -2.45766948E-19  4.59077423E-03  1.31942337E-04  2.38016986E-17  2.55508877E-03
  9.97371231E-01 -2.44718886E-19  3.67146456E-03  8.98195221E-05  2.57134529E-17  2.59826765E-03
  9.97765001E-01 -2.45709124E-19  2.81846514E-03  5.69640867E-05  8.48068088E-17  2.63216714E-03
  9.98152531E-01 -2.45507643E-19  2.04589789E-03  3.28843381E-05 -1.35175110E-16  2.65727937E-03
  9.98533922E-01 -2.45489573E-19  1.36962982E-03  1.66338121E-05  6.81225948E-17  2.67455075E-03
  9.98909268E-01 -2.45232527E-19  8.07159355E-04  6.87063390E-06 -2.75760858E-17  2.68532260E-03
  9.99278668E-01 -2.45103552E-19  3.77499251E-04  1.97973515E-06  6.92514882E-17  2.69120906E-03
  9.99642214E-01 -2.45005692E-19  1.01135959E-04  2.40936676E-07 -4.86890423E-17  2.69392915E-03
  1.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.99965392E-18  2.69513557E-03
  1.00035779E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00

  ----- YM+ PROFILES -----------------------------------------

        ym+          U         u'          W         w'          P         p'    log-law
  2.04317735E-01  2.04317735E-01  8.86387156E-02 -4.16305252E-06  5.41324432E-02  3.74237678E-18  6.77599331E-03  1.02980256E+00
  6.16242793E-01  6.16058403E-01  2.66273674E-01 -1.25564929E-05  1.53259125E-01 -6.52279797E-08  6.77014798E-03  3.78971438E+00
  1.03479999E+00  1.03400581E+00  4.45819993E-01 -2.10588547E-05  2.44761401E-01 -3.93503839E-07  6.76648999E-03  5.08552041E+00
  1.46009611E+00  1.45775343E+00  6.26750989E-01 -2.96082384E-05  3.29159698E-01 -1.29964142E-06  6.76564254E-03  5.94625566E+00
  1.89223966E+00  1.88659636E+00  8.07945091E-01 -3.80966785E-05  4.06918785E-01 -3.15160532E-06  6.76763236E-03  6.59440283E+00
  2.33134087E+00  2.31952990E+00  9.87836504E-01 -4.63658191E-05  4.78484280E-01 -6.32597027E-06  6.77247433E-03  7.11610895E+00
  2.77751176E+00  2.75527658E+00  1.16462142E+00 -5.42129559E-05  5.44306948E-01 -1.11761762E-05  6.78016709E-03  7.55388869E+00
  3.23086617E+00  3.19233663E+00  1.33645723E+00 -6.14112306E-05  6.04850260E-01 -1.80127197E-05  6.79068258E-03  7.93187566E+00
  3.69151975E+00  3.62905335E+00  1.50161875E+00 -6.77424667E-05  6.60585448E-01 -2.70935289E-05  6.80396292E-03  8.26509557E+00
  4.15959001E+00  4.06368460E+00  1.65860332E+00 -7.30352957E-05  7.11979949E-01 -3.86220172E-05  6.81992020E-03  8.56354129E+00
  4.63519638E+00  4.49447323E+00  1.80619152E+00 -7.71986654E-05  7.59484303E-01 -5.27501203E-05  6.83843825E-03  8.83419642E+00
  5.11846018E+00  4.91971138E+00  1.94347272E+00 -8.02427845E-05  8.03520701E-01 -6.95839542E-05  6.85937576E-03  9.08213412E+00
  5.60950470E+00  5.33779505E+00  2.06984455E+00 -8.22839974E-05  8.44474612E-01 -8.91903554E-05  6.88257027E-03  9.31115607E+00
  6.10845521E+00  5.74726712E+00  2.18499367E+00 -8.35342399E-05  8.82689793E-01 -1.11603216E-04  6.90784211E-03  9.52418478E+00
  6.61543901E+00  6.14684804E+00  2.28886408E+00 -8.42781578E-05  9.18466380E-01 -1.36829051E-04  6.93499839E-03  9.72351540E+00
  7.13058543E+00  6.53545466E+00  2.38161838E+00 -8.48418071E-05  9.52061508E-01 -1.64851604E-04  6.96383638E-03  9.91098335E+00
  7.65402589E+00  6.91220822E+00  2.46359624E+00 -8.55568789E-05  9.83691835E-01 -1.95635489E-04  6.99414665E-03  1.00880794E+01
  8.18589393E+00  7.27643317E+00  2.53527343E+00 -8.67242625E-05  1.01353739E+00 -2.29129015E-04  7.02571571E-03  1.02560311E+01
  8.72632524E+00  7.62764858E+00  2.59722364E+00 -8.85805518E-05  1.04174616E+00 -2.65266332E-04  7.05832833E-03  1.04158609E+01
  9.27545768E+00  7.96555417E+00  2.65008476E+00 -9.12705656E-05  1.06843907E+00 -3.03969099E-04  7.09176958E-03  1.05684299E+01
  9.83343136E+00  8.29001259E+00  2.69453015E+00 -9.48280029E-05  1.09371477E+00 -3.45147800E-04  7.12582663E-03  1.07144699E+01
  1.04003886E+01  8.60102969E+00  2.73124527E+00 -9.91653694E-05  1.11765430E+00 -3.88702866E-04  7.16029043E-03  1.08546079E+01
  1.09764741E+01  8.89873394E+00  2.76090933E+00 -1.04073727E-04  1.14032509E+00 -4.34525662E-04  7.19495727E-03  1.09893857E+01
  1.15618347E+01  9.18335614E+00  2.78418157E+00 -1.09232527E-04  1.16178456E+00 -4.82499435E-04  7.22963019E-03  1.11192739E+01
  1.21566199E+01  9.45521019E+00  2.80169153E+00 -1.14229143E-04  1.18208300E+00 -5.32500231E-04  7.26412023E-03  1.12446847E+01
  1.27609813E+01  9.71467531E+00  2.81403261E+00 -1.18586264E-04  1.20126600E+00 -5.84397815E-04  7.29824753E-03  1.13659805E+01
  1.33750732E+01  9.96218013E+00  2.82175842E+00 -1.21793644E-04  1.21937622E+00 -6.38056602E-04  7.33184218E-03  1.14834819E+01
  1.39990522E+01  1.01981887E+01  2.82538112E+00 -1.23340062E-04  1.23645470E+00 -6.93336599E-04  7.36474499E-03  1.15974741E+01
  1.46330774E+01  1.04231887E+01  2.82537133E+00 -1.22742023E-04  1.25254173E+00 -7.50094357E-04  7.39680797E-03  1.17082114E+01
  1.52773107E+01  1.06376809E+01  2.82215913E+00 -1.19566731E-04  1.26767733E+00 -8.08183920E-04  7.42789474E-03  1.18159219E+01
  1.59319164E+01  1.08421712E+01  2.81613576E+00 -1.13447846E-04  1.28190150E+00 -8.67457765E-04  7.45788071E-03  1.19208110E+01
  1.65970614E+01  1.10371635E+01  2.80765598E+00 -1.04094691E-04  1.29525422E+00 -9.27767719E-04  7.48665309E-03  1.20230641E+01
  1.72729155E+01  1.12231548E+01  2.79704056E+00 -9.12980511E-05  1.30777533E+00 -9.88965839E-04  7.51411084E-03  1.21228492E+01
  1.79596512E+01  1.14006305E+01  2.78457898E+00 -7.49352541E-05  1.31950431E+00 -1.05090522E-03  7.54016453E-03  1.22203191E+01
  1.86574435E+01  1.15700617E+01  2.77053207E+00 -5.49726635E-05  1.33048004E+00 -1.11344074E-03  7.56473609E-03  1.23156130E+01
  1.93664705E+01  1.17319028E+01  2.75513452E+00 -3.14592338E-05  1.34074059E+00 -1.17642975E-03  7.58775846E-03  1.24088581E+01
  2.00869131E+01  1.18865898E+01  2.73859719E+00 -4.50690498E-06  1.35032305E+00 -1.23973266E-03  7.60917513E-03  1.25001713E+01
  2.08189551E+01  1.20345397E+01  2.72110920E+00  2.57381393E-05  1.35926347E+00 -1.30321353E-03  7.62893950E-03  1.25896597E+01
  2.15627833E+01  1.21761499E+01  2.70283989E+00  5.91223718E-05  1.36759668E+00 -1.36674059E-03  7.64701427E-03  1.26774221E+01
  2.23185873E+01  1.23117981E+01  2.68394058E+00  9.54978371E-05  1.37535624E+00 -1.43018668E-03  7.66337096E-03  1.27635496E+01
  2.30865601E+01  1.24418422E+01  2.66454630E+00  1.34714969E-04  1.38257423E+00 -1.49342970E-03  7.67798970E-03  1.28481266E+01
  2.38668975E+01  1.25666213E+01  2.64477751E+00  1.76602170E-04  1.38928119E+00 -1.55635284E-03  7.69085902E-03  1.29312311E+01
  2.46597986E+01  1.26864555E+01  2.62474156E+00  2.20950014E-04  1.39550595E+00 -1.61884487E-03  7.70197568E-03  1.30129358E+01
  2.54654657E+01  1.28016468E+01  2.60453398E+00  2.67516447E-04  1.40127567E+00 -1.68080027E-03  7.71134422E-03  1.30933081E+01
  2.62841043E+01  1.29124799E+01  2.58423970E+00  3.16057389E-04  1.40661576E+00 -1.74211937E-03  7.71897648E-03  1.31724109E+01
  2.71159233E+01  1.30192230E+01  2.56393422E+00  3.66372188E-04  1.41154993E+00 -1.80270840E-03  7.72489088E-03  1.32503028E+01
  2.79611349E+01  1.31221282E+01  2.54368472E+00  4.18344131E-04  1.41610018E+00 -1.86247956E-03  7.72911143E-03  1.33270388E+01
  2.88199547E+01  1.32214330E+01  2.52355100E+00  4.71956285E-04  1.42028685E+00 -1.92135094E-03  7.73166676E-03  1.34026700E+01
  2.96926018E+01  1.33173602E+01  2.50358606E+00  5.27266675E-04  1.42412865E+00 -1.97924666E-03  7.73258939E-03  1.34772448E+01
  3.05792989E+01  1.34101193E+01  2.48383662E+00  5.84338056E-04  1.42764272E+00 -2.03609689E-03  7.73191531E-03  1.35508082E+01
  3.14802721E+01  1.34999071E+01  2.46434337E+00  6.43144628E-04  1.43084467E+00 -2.09183799E-03  7.72968369E-03  1.36234027E+01
  3.23957512E+01  1.35869086E+01  2.44514146E+00  7.03499940E-04  1.43374852E+00 -2.14641261E-03  7.72593674E-03  1.36950682E+01
  3.33259700E+01  1.36712979E+01  2.42626096E+00  7.65038598E-04  1.43636674E+00 -2.19976971E-03  7.72071952E-03  1.37658424E+01
  3.42711655E+01  1.37532387E+01  2.40772776E+00  8.27248420E-04  1.43871047E+00 -2.25186440E-03  7.71407975E-03  1.38357609E+01
  3.52315791E+01  1.38328846E+01  2.38956405E+00  8.89522711E-04  1.44079000E+00 -2.30265762E-03  7.70606741E-03  1.39048570E+01
  3.62074557E+01  1.39103804E+01  2.37178850E+00  9.51206636E-04  1.44261518E+00 -2.35211587E-03  7.69673431E-03  1.39731626E+01
  3.71990442E+01  1.39858618E+01  2.35441633E+00  1.01164047E-03  1.44419572E+00 -2.40021087E-03  7.68613343E-03  1.40407077E+01
  3.82065977E+01  1.40594567E+01  2.33745956E+00  1.07022063E-03  1.44554133E+00 -2.44691927E-03  7.67431826E-03  1.41075205E+01
  3.92303731E+01  1.41312854E+01  2.32092757E+00  1.12647221E-03  1.44666150E+00 -2.49222242E-03  7.66134250E-03  1.41736282E+01
  4.02706317E+01  1.42014612E+01  2.30482752E+00  1.18008348E-03  1.44756519E+00 -2.53610615E-03  7.64726009E-03  1.42390562E+01
  4.13276389E+01  1.42700905E+01  2.28916454E+00  1.23089231E-03  1.44826059E+00 -2.57856066E-03  7.63212516E-03  1.43038287E+01
  4.24016642E+01  1.43372732E+01  2.27394147E+00  1.27889105E-03  1.44875543E+00 -2.61958037E-03  7.61599187E-03  1.43679690E+01
  4.34929817E+01  1.44031029E+01  2.25915889E+00  1.32428360E-03  1.44905728E+00 -2.65916373E-03  7.59891395E-03  1.44314990E+01
  4.46018699E+01  1.44676675E+01  2.24481543E+00  1.36753035E-03  1.44917356E+00 -2.69731323E-03  7.58094440E-03  1.44944395E+01
  4.57286115E+01  1.45310493E+01  2.23090820E+00  1.40931055E-03  1.44911146E+00 -2.73403566E-03  7.56213560E-03  1.45568104E+01
