
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  9.53906991E-01  3.84452230E-19  4.86820289E-02  2.66698013E-03 -2.28766658E-17  2.97216282E-04
  9.55173778E-01  3.87265295E-19  4.80762005E-02  2.65668883E-03  2.65629532E-18  3.11303441E-04
  9.56417074E-01  4.18560644E-19  4.74496473E-02  2.64536395E-03 -2.09251019E-17  3.26355605E-04
  9.57637315E-01  4.14106624E-19  4.68024672E-02  2.63293962E-03  1.29887420E-16  3.42440488E-04
  9.58834930E-01  4.12700092E-19  4.61347967E-02  2.61934554E-03 -1.04354459E-16  3.59630195E-04
  9.60010336E-01  4.31922703E-19  4.54468094E-02  2.60450696E-03  1.00288701E-17  3.78001236E-04
  9.61163947E-01  3.99748271E-19  4.47387152E-02  2.58834474E-03  2.36356074E-17  3.97634457E-04
  9.62296166E-01  4.23424902E-19  4.40107588E-02  2.57077540E-03  1.45283091E-17  4.18614963E-04
  9.63407390E-01  4.40244688E-19  4.32632189E-02  2.55171117E-03 -7.10152423E-18  4.41032102E-04
  9.64498008E-01  4.35146007E-19  4.24964082E-02  2.53105995E-03  1.07227595E-16  4.64979461E-04
  9.65568402E-01  4.29461271E-19  4.17106749E-02  2.50872527E-03 -1.21972744E-16  4.90554891E-04
  9.66618948E-01  4.58471005E-19  4.09064044E-02  2.48460627E-03  3.25260652E-17  5.17860532E-04
  9.67650014E-01  4.52903480E-19  4.00840205E-02  2.45859777E-03  7.82793969E-17  5.47002767E-04
  9.68661960E-01  4.61518492E-19  3.92439865E-02  2.43059047E-03 -1.99493200E-16  5.78091969E-04
  9.69655141E-01  4.51848581E-19  3.83868073E-02  2.40047148E-03  8.38088279E-17  6.11241999E-04
  9.70629906E-01  4.49797388E-19  3.75130305E-02  2.36812504E-03 -1.62630326E-18  6.46569453E-04
  9.71586595E-01  4.63218053E-19  3.66232484E-02  2.33343350E-03 -7.30752264E-17  6.84192724E-04
  9.72525544E-01  4.56800748E-19  3.57180983E-02  2.29627844E-03  1.63497688E-16  7.24230842E-04
  9.73447082E-01  4.33651566E-19  3.47982630E-02  2.25654215E-03 -1.17202255E-16  7.66802046E-04
  9.74351532E-01  4.62661300E-19  3.38644701E-02  2.21410932E-03  1.31838984E-16  8.12022032E-04
  9.75239210E-01  4.78807122E-19  3.29174915E-02  2.16886924E-03 -9.83371370E-17  8.60001837E-04
  9.76110428E-01  4.80272260E-19  3.19581428E-02  2.12071826E-03  5.42101086E-19  9.10845353E-04
  9.76965491E-01  4.84345343E-19  3.09872828E-02  2.06956269E-03  1.03107627E-16  9.64646426E-04
  9.77804698E-01  4.99026027E-19  3.00058134E-02  2.01532216E-03 -3.79470760E-17  1.02148553E-03
  9.78628343E-01  4.86308629E-19  2.90146786E-02  1.95793342E-03  6.50521303E-19  1.08142598E-03
  9.79436715E-01  4.79481085E-19  2.80148645E-02  1.89735457E-03 -5.05238212E-17  1.14450973E-03
  9.80230097E-01  4.94879686E-19  2.70073981E-02  1.83356978E-03 -2.21177243E-17  1.21075262E-03
  9.81008768E-01  5.06761956E-19  2.59933468E-02  1.76659443E-03 -5.76795556E-17  1.28013932E-03
  9.81772999E-01  5.00432560E-19  2.49738166E-02  1.69648053E-03  4.20670443E-17  1.35261788E-03
  9.82523060E-01  5.18292593E-19  2.39499514E-02  1.62332238E-03  1.30971622E-16  1.42809410E-03
  9.83259211E-01  4.96842971E-19  2.29229321E-02  1.54726222E-03 -1.11455983E-16  1.50642591E-03
  9.83981712E-01  5.11845985E-19  2.18939759E-02  1.46849563E-03  6.91720986E-17  1.58741801E-03
  9.84690815E-01  5.23684301E-19  2.08643371E-02  1.38727639E-03  1.75640752E-17  1.67081696E-03
  9.85386770E-01  5.18929928E-19  1.98353088E-02  1.30392058E-03 -1.73472348E-18  1.75630717E-03
  9.86069819E-01  5.13464963E-19  1.88082261E-02  1.21880930E-03  1.51788304E-18  1.84350814E-03
  9.86740202E-01  5.21010424E-19  1.77844714E-02  1.13238993E-03  3.03576608E-18  1.93197326E-03
  9.87398154E-01  5.27984481E-19  1.67654816E-02  1.04517513E-03 -8.58688121E-17  2.02119075E-03
  9.88043905E-01  5.25193393E-19  1.57527577E-02  9.57739536E-04  1.41379963E-16  2.11058702E-03
  9.88677682E-01  5.28185937E-19  1.47478775E-02  8.70713496E-04 -7.80625564E-18  2.19953289E-03
  9.89299707E-01  5.32647283E-19  1.37525100E-02  7.84773749E-04 -9.41087486E-17  2.28735294E-03
  9.89910198E-01  5.28354428E-19  1.27684326E-02  7.00630787E-04  5.94142791E-17  2.37333808E-03
  9.90509368E-01  5.27900235E-19  1.17975511E-02  6.19012917E-04 -3.55618313E-17  2.45676150E-03
  9.91097427E-01  5.33449446E-19  1.08419209E-02  5.40647195E-04  5.94142791E-17  2.53689772E-03
  9.91674582E-01  5.33141767E-19  9.90376922E-03  4.66237672E-04 -5.42101086E-17  2.61304425E-03
  9.92241034E-01  5.35262554E-19  8.98551884E-03  3.96441612E-04 -1.01481323E-16  2.68454543E-03
  9.92796983E-01  5.36083032E-19  8.08981106E-03  3.31844682E-04  7.45931095E-17  2.75081712E-03
  9.93342623E-01  5.35380681E-19  7.21952808E-03  2.72936350E-04 -8.37004077E-17  2.81137133E-03
  9.93878144E-01  5.36235955E-19  6.37781360E-03  2.20087027E-04  9.02056208E-17  2.86583900E-03
  9.94403736E-01  5.36208026E-19  5.56809108E-03  1.73528637E-04  4.33680869E-17  2.91398943E-03
  9.94919581E-01  5.34051068E-19  4.79407859E-03  1.33340400E-04 -8.19656842E-17  2.95574442E-03
  9.95425861E-01  5.35207154E-19  4.05979964E-03  9.94414764E-05 -8.67361738E-18  2.99118565E-03
  9.95922752E-01  5.36174832E-19  3.36958900E-03  7.15918169E-05  3.25260652E-17  3.02055379E-03
  9.96410430E-01  5.35554895E-19  2.72809294E-03  4.94019727E-05  2.68882139E-17  3.04423869E-03
  9.96889065E-01  5.35295291E-19  2.14026321E-03  3.23518624E-05 -5.63785130E-18  3.06276060E-03
  9.97358824E-01  5.34331390E-19  1.61134452E-03  1.98175404E-05 -1.43114687E-17  3.07674346E-03
  9.97819872E-01  5.34314221E-19  1.14685600E-03  1.11040606E-05  1.77809156E-17  3.08688205E-03
  9.98272371E-01  5.34524262E-19  7.52567409E-04  5.48168546E-06  1.30104261E-18  3.09390590E-03
  9.98716479E-01  5.34137345E-19  4.34472011E-04  2.22212767E-06  8.23993651E-18  3.09854304E-03
  9.99152352E-01  5.33896814E-19  1.98757801E-04  6.31357842E-07 -2.60208521E-18  3.10148730E-03
  9.99580142E-01  5.33714179E-19  5.17790063E-05  7.58595555E-08 -8.67361738E-18  3.10337198E-03
  1.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.30104261E-18  3.10475214E-03
  1.00041986E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00

  ----- YM+ PROFILES -----------------------------------------

        ym+          U         u'          W         w'          P         p'    log-law
  1.43759831E-01  1.43759831E-01  5.77827162E-02  2.64366777E-05  3.67600983E-02  2.60175702E-17  7.36097660E-03  1.50971967E-01
  4.33995633E-01  4.33866615E-01  1.73872284E-01  7.98272021E-05  1.06111016E-01 -2.23330002E-08  7.35612542E-03  2.91319798E+00
  7.29715035E-01  7.29275049E-01  2.91692540E-01  1.34229119E-04  1.72067187E-01 -1.31459879E-07  7.35167810E-03  4.21224704E+00
  1.03102164E+00  1.02997908E+00  4.11289785E-01  1.89636749E-04  2.34759040E-01 -4.36586492E-07  7.34879862E-03  5.07637549E+00
  1.33802101E+00  1.33590597E+00  5.32583613E-01  2.46034656E-04  2.94304969E-01 -1.07772640E-06  7.34764472E-03  5.72797916E+00
  1.65082071E+00  1.64690528E+00  6.55357065E-01  3.03397769E-04  3.50816046E-01 -2.21599130E-06  7.34826541E-03  6.25318141E+00
  1.96953031E+00  1.96273973E+00  7.79255775E-01  3.61691512E-04  4.04401618E-01 -4.02530305E-06  7.35071759E-03  6.69448774E+00
  2.29426149E+00  2.28307895E+00  9.03796605E-01  4.20871889E-04  4.55173617E-01 -6.68522857E-06  7.35506061E-03  7.07602751E+00
  2.62512801E+00  2.60749669E+00  1.02838549E+00  4.80885647E-04  5.03249474E-01 -1.03750713E-05  7.36134763E-03  7.41282416E+00
  2.96224579E+00  2.93547211E+00  1.15234272E+00  5.41670657E-04  5.48753610E-01 -1.52692041E-05  7.36962169E-03  7.71486924E+00
  3.30573294E+00  3.26639509E+00  1.27493305E+00  6.03156703E-04  5.91817619E-01 -2.15335401E-05  7.37991389E-03  7.98914554E+00
  3.65570980E+00  3.59957535E+00  1.39539763E+00  6.65266732E-04  6.32579307E-01 -2.93230108E-05  7.39224227E-03  8.24072568E+00
  4.01229898E+00  3.93425492E+00  1.51298496E+00  7.27918480E-04  6.71180852E-01 -3.87799070E-05  7.40661107E-03  8.47341097E+00
  4.37562541E+00  4.26962310E+00  1.62697872E+00  7.91026254E-04  7.07766375E-01 -5.00329310E-05  7.42301029E-03  8.69012365E+00
  4.74581639E+00  4.60483320E+00  1.73672099E+00  8.54502523E-04  7.42479223E-01 -6.31968100E-05  7.44141553E-03  8.89315867E+00
  5.12300161E+00  4.93902012E+00  1.84162995E+00  9.18258969E-04  7.75459234E-01 -7.83723274E-05  7.46178801E-03  9.08435130E+00
  5.50731321E+00  5.27131781E+00  1.94121206E+00  9.82206791E-04  8.06840214E-01 -9.56466420E-05  7.48407474E-03  9.26519221E+00
  5.89888584E+00  5.60087604E+00  2.03506883E+00  1.04625621E-03  8.36747769E-01 -1.15093784E-04  7.50820886E-03  9.43690873E+00
  6.29785669E+00  5.92687573E+00  2.12289896E+00  1.11031545E-03  8.65297622E-01 -1.36775231E-04  7.53411005E-03  9.60052342E+00
  6.70436554E+00  6.24854241E+00  2.20449644E+00  1.17428951E-03  8.92594440E-01 -1.60740497E-04  7.56168501E-03  9.75689722E+00
  7.11855480E+00  6.56515742E+00  2.27974565E+00  1.23807925E-03  9.18731185E-01 -1.87027675E-04  7.59082810E-03  9.90676182E+00
  7.54056959E+00  6.87606687E+00  2.34861403E+00  1.30158106E-03  9.43788957E-01 -2.15663903E-04  7.62142198E-03  1.00507443E+01
  7.97055775E+00  7.18068800E+00  2.41114331E+00  1.36468707E-03  9.67837267E-01 -2.46665741E-04  7.65333843E-03  1.01893862E+01
  8.40866994E+00  7.47851335E+00  2.46743980E+00  1.42728575E-03  9.90934676E-01 -2.80039463E-04  7.68643919E-03  1.03231583E+01
  8.85505965E+00  7.76911263E+00  2.51766441E+00  1.48926233E-03  1.01312971E+00 -3.15781263E-04  7.72057705E-03  1.04524725E+01
  9.30988326E+00  8.05213267E+00  2.56202272E+00  1.55049867E-03  1.03446197E+00 -3.53877414E-04  7.75559692E-03  1.05776914E+01
  9.77330013E+00  8.32729563E+00  2.60075556E+00  1.61087198E-03  1.05496336E+00 -3.94304398E-04  7.79133713E-03  1.06991355E+01
  1.02454726E+01  8.59439583E+00  2.63413028E+00  1.67025225E-03  1.07465940E+00 -4.37029024E-04  7.82763076E-03  1.08170898E+01
  1.07265661E+01  8.85329547E+00  2.66243291E+00  1.72849819E-03  1.09357043E+00 -4.82008579E-04  7.86430710E-03  1.09318087E+01
  1.12167492E+01  9.10391950E+00  2.68596123E+00  1.78545236E-03  1.11171288E+00 -5.29191012E-04  7.90119318E-03  1.10435203E+01
  1.17161937E+01  9.34624996E+00  2.70501886E+00  1.84093606E-03  1.12910036E+00 -5.78515181E-04  7.93811526E-03  1.11524299E+01
  1.22250744E+01  9.58032004E+00  2.71991025E+00  1.89474507E-03  1.14574468E+00 -6.29911168E-04  7.97490043E-03  1.12587228E+01
  1.27435697E+01  9.80620798E+00  2.73093665E+00  1.94664690E-03  1.16165672E+00 -6.83300668E-04  8.01137807E-03  1.13625670E+01
  1.32718613E+01  1.00240311E+01  2.73839284E+00  1.99637999E-03  1.17684716E+00 -7.38597444E-04  8.04738133E-03  1.14641153E+01
  1.38101342E+01  1.02339401E+01  2.74256468E+00  2.04365475E-03  1.19132706E+00 -7.95707858E-04  8.08274845E-03  1.15635067E+01
  1.43585770E+01  1.04361134E+01  2.74372718E+00  2.08815638E-03  1.20510829E+00 -8.54531443E-04  8.11732399E-03  1.16608687E+01
  1.49173819E+01  1.06307525E+01  2.74214325E+00  2.12954920E-03  1.21820380E+00 -9.14961527E-04  8.15095992E-03  1.17563178E+01
  1.54867446E+01  1.08180769E+01  2.73806285E+00  2.16748242E-03  1.23062781E+00 -9.76885874E-04  8.18351651E-03  1.18499612E+01
  1.60668646E+01  1.09983202E+01  2.73172252E+00  2.20159717E-03  1.24239578E+00 -1.04018734E-03  8.21486304E-03  1.19418976E+01
  1.66579452E+01  1.11717263E+01  2.72334521E+00  2.23153506E-03  1.25352443E+00 -1.10474454E-03  8.24487833E-03  1.20322182E+01
  1.72601934E+01  1.13385462E+01  2.71314037E+00  2.25694837E-03  1.26403160E+00 -1.17043250E-03  8.27345107E-03  1.21210072E+01
  1.78738202E+01  1.14990352E+01  2.70130422E+00  2.27751226E-03  1.27393610E+00 -1.23712331E-03  8.30048008E-03  1.22083427E+01
  1.84990407E+01  1.16534502E+01  2.68802008E+00  2.29293886E-03  1.28325745E+00 -1.30468684E-03  8.32587443E-03  1.22942972E+01
  1.91360738E+01  1.18020479E+01  2.67345887E+00  2.30299282E-03  1.29201573E+00 -1.37299135E-03  8.34955355E-03  1.23789381E+01
  1.97851428E+01  1.19450829E+01  2.65777957E+00  2.30750642E-03  1.30023130E+00 -1.44190422E-03  8.37144712E-03  1.24623282E+01
  2.04464751E+01  1.20828064E+01  2.64112973E+00  2.30639055E-03  1.30792465E+00 -1.51129256E-03  8.39149502E-03  1.25445262E+01
  2.11203022E+01  1.22154648E+01  2.62364597E+00  2.29963850E-03  1.31511627E+00 -1.58102390E-03  8.40964693E-03  1.26255869E+01
  2.18068604E+01  1.23432991E+01  2.60545459E+00  2.28732249E-03  1.32182655E+00 -1.65096672E-03  8.42586192E-03  1.27055615E+01
  2.25063902E+01  1.24665439E+01  2.58667209E+00  2.26958701E-03  1.32807569E+00 -1.72099098E-03  8.44010783E-03  1.27844982E+01
  2.32191366E+01  1.25854272E+01  2.56740573E+00  2.24664456E-03  1.33388368E+00 -1.79096850E-03  8.45236061E-03  1.28624420E+01
  2.39453493E+01  1.27001698E+01  2.54775411E+00  2.21877800E-03  1.33927019E+00 -1.86077340E-03  8.46260372E-03  1.29394353E+01
  2.46852828E+01  1.28109851E+01  2.52780766E+00  2.18634931E-03  1.34425449E+00 -1.93028246E-03  8.47082765E-03  1.30155181E+01
  2.54391963E+01  1.29180790E+01  2.50764915E+00  2.14981101E-03  1.34885531E+00 -1.99937543E-03  8.47702962E-03  1.30907279E+01
  2.62073540E+01  1.30216500E+01  2.48735421E+00  2.10971432E-03  1.35309071E+00 -2.06793540E-03  8.48121319E-03  1.31651001E+01
  2.69900249E+01  1.31218889E+01  2.46699182E+00  2.06670623E-03  1.35697792E+00 -2.13584905E-03  8.48338786E-03  1.32386684E+01
  2.77874833E+01  1.32189788E+01  2.44662469E+00  2.02150665E-03  1.36053325E+00 -2.20300692E-03  8.48356865E-03  1.33114642E+01
  2.86000086E+01  1.33130954E+01  2.42630954E+00  1.97486231E-03  1.36377202E+00 -2.26930382E-03  8.48177582E-03  1.33835175E+01
  2.94278853E+01  1.34044066E+01  2.40609737E+00  1.92748801E-03  1.36670852E+00 -2.33463924E-03  8.47803469E-03  1.34548568E+01
  3.02714037E+01  1.34930729E+01  2.38603368E+00  1.88001756E-03  1.36935599E+00 -2.39891780E-03  8.47237548E-03  1.35255087E+01
  3.11308591E+01  1.35792477E+01  2.36615876E+00  1.83298167E-03  1.37172666E+00 -2.46204965E-03  8.46483313E-03  1.35954990E+01
  3.20065528E+01  1.36630774E+01  2.34650791E+00  1.78680761E-03  1.37383173E+00 -2.52395081E-03  8.45544720E-03  1.36648516E+01
  3.28987915E+01  1.37447016E+01  2.32711190E+00  1.74182092E-03  1.37568146E+00 -2.58454351E-03  8.44426171E-03  1.37335898E+01
  3.38078877E+01  1.38242537E+01  2.30799737E+00  1.69823851E-03  1.37728519E+00 -2.64375643E-03  8.43132491E-03  1.38017353E+01
  3.47341601E+01  1.39018604E+01  2.28918733E+00  1.65617029E-03  1.37865137E+00 -2.70152488E-03  8.41668892E-03  1.38693091E+01
  3.56779331E+01  1.39776429E+01  2.27070150E+00  1.61565359E-03  1.37978753E+00 -2.75779091E-03  8.40040925E-03  1.39363309E+01
  3.66395373E+01  1.40517163E+01  2.25255674E+00  1.57670573E-03  1.38070022E+00 -2.81250332E-03  8.38254424E-03  1.40028198E+01
  3.76193097E+01  1.41241902E+01  2.23476732E+00  1.53935224E-03  1.38139510E+00 -2.86561772E-03  8.36315454E-03  1.40687937E+01
  3.86175936E+01  1.41951692E+01  2.21734516E+00  1.50362124E-03  1.38187708E+00 -2.91709645E-03  8.34230272E-03  1.41342699E+01
  3.96347386E+01  1.42647523E+01  2.20029989E+00  1.46954124E-03  1.38215072E+00 -2.96690862E-03  8.32005296E-03  1.41992649E+01
  4.06711012E+01  1.43330341E+01  2.18363900E+00  1.43717855E-03  1.38222053E+00 -3.01503002E-03  8.29647072E-03  1.42637945E+01
  4.17270443E+01  1.44001042E+01  2.16736787E+00  1.40671166E-03  1.38209119E+00 -3.06144298E-03  8.27162260E-03  1.43278737E+01
  4.28029381E+01  1.44660481E+01  2.15148986E+00  1.37850049E-03  1.38176734E+00 -3.10613605E-03  8.24557584E-03  1.43915169E+01
  4.38991593E+01  1.45309471E+01  2.13600651E+00  1.35308759E-03  1.38125347E+00 -3.14910374E-03  8.21839772E-03  1.44547379E+01
  4.50160921E+01  1.45948788E+01  2.12091793E+00  1.33109865E-03  1.38055378E+00 -3.19034610E-03  8.19015527E-03  1.45175501E+01
  4.61541278E+01  1.46579166E+01  2.10622298E+00  1.31309330E-03  1.37967240E+00 -3.22986845E-03  8.16091560E-03  1.45799660E+01
  4.73136651E+01  1.47201300E+01  2.09191919E+00  1.29944630E-03  1.37861379E+00 -3.26768101E-03  8.13074620E-03  1.46419979E+01
  4.84951102E+01  1.47815842E+01  2.07800268E+00  1.29026557E-03  1.37738291E+00 -3.30379862E-03  8.09971452E-03  1.47036574E+01
  4.96988771E+01  1.48423405E+01  2.06446852E+00  1.28534175E-03  1.37598511E+00 -3.33824032E-03  8.06788748E-03  1.47649558E+01
  5.09253874E+01  1.49024562E+01  2.05131112E+00  1.28419209E-03  1.37442584E+00 -3.37102902E-03  8.03533073E-03  1.48259039E+01
  5.21750710E+01  1.49619850E+01  2.03852462E+00  1.28621969E-03  1.37271077E+00 -3.40219127E-03  8.00210810E-03  1.48865120E+01
  5.34483656E+01  1.50209769E+01  2.02610256E+00  1.29084562E-03  1.37084600E+00 -3.43175730E-03  7.96828159E-03  1.49467901E+01
  5.47457172E+01  1.50794786E+01  2.01403723E+00  1.29745006E-03  1.36883791E+00 -3.45976116E-03  7.93391144E-03  1.50067479E+01
  5.60675806E+01  1.51375337E+01  2.00231919E+00  1.30521089E-03  1.36669277E+00 -3.48624056E-03  7.89905600E-03  1.50663944E+01
  5.74144187E+01  1.51951833E+01  1.99093773E+00  1.31310853E-03  1.36441660E+00 -3.51123641E-03  7.86377151E-03  1.51257387E+01
  5.87867034E+01  1.52524657E+01  1.97988169E+00  1.32020051E-03  1.36201530E+00 -3.53479216E-03  7.82811178E-03  1.51847892E+01
  6.01849155E+01  1.53094173E+01  1.96914012E+00  1.32599854E-03  1.35949509E+00 -3.55695331E-03  7.79212858E-03  1.52435544E+01
  6.16095449E+01  1.53660721E+01  1.95870244E+00  1.33070780E-03  1.35686256E+00 -3.57776691E-03  7.75587239E-03  1.53020420E+01
  6.30610906E+01  1.54224625E+01  1.94855793E+00  1.33520318E-03  1.35412437E+00 -3.59728113E-03  7.71939268E-03  1.53602599E+01
  6.45400613E+01  1.54786195E+01  1.93869568E+00  1.34075642E-03  1.35128681E+00 -3.61554490E-03  7.68273748E-03  1.54182153E+01
  6.60469750E+01  1.55345734E+01  1.92910527E+00  1.34864712E-03  1.34835518E+00 -3.63260746E-03  7.64595237E-03  1.54759156E+01
  6.75823598E+01  1.55903534E+01  1.91977727E+00  1.35986325E-03  1.34533352E+00 -3.64851800E-03  7.60907925E-03  1.55333675E+01
  6.91467535E+01  1.56459871E+01  1.91070250E+00  1.37497035E-03  1.34222504E+00 -3.66332546E-03  7.57215604E-03  1.55905778E+01
  7.07407043E+01  1.57015006E+01  1.90187138E+00  1.39399410E-03  1.33903334E+00 -3.67707828E-03  7.53521692E-03  1.56475528E+01
  7.23647705E+01  1.57569182E+01  1.89327372E+00  1.41620437E-03  1.33576345E+00 -3.68982369E-03  7.49829270E-03  1.57042990E+01
  7.40195212E+01  1.58122633E+01  1.88489930E+00  1.43993992E-03  1.33242217E+00 -3.70160696E-03  7.46141107E-03  1.57608221E+01
  7.57055360E+01  1.58675579E+01  1.87673852E+00  1.46272176E-03  1.32901749E+00 -3.71247122E-03  7.42459643E-03  1.58171282E+01
  7.74234058E+01  1.59228232E+01  1.86878168E+00  1.48179800E-03  1.32555735E+00 -3.72245801E-03  7.38786979E-03  1.58732228E+01
  7.91737323E+01  1.59780791E+01  1.86101836E+00  1.49485628E-03  1.32204852E+00 -3.73160826E-03  7.35124990E-03  1.59291115E+01
  8.09571288E+01  1.60333450E+01  1.85343786E+00  1.50037514E-03  1.31849635E+00 -3.73996334E-03  7.31475533E-03  1.59847994E+01
  8.27742200E+01  1.60886400E+01  1.84602944E+00  1.49756306E-03  1.31490528E+00 -3.74756525E-03  7.27840593E-03  1.60402917E+01
  8.46256427E+01  1.61439826E+01  1.83878221E+00  1.48629429E-03  1.31127949E+00 -3.75445623E-03  7.24222321E-03  1.60955933E+01
  8.65120454E+01  1.61993904E+01  1.83168545E+00  1.46719145E-03  1.30762375E+00 -3.76067768E-03  7.20622879E-03  1.61507091E+01
  8.84340890E+01  1.62548799E+01  1.82472957E+00  1.44155614E-03  1.30394382E+00 -3.76626899E-03  7.17044228E-03  1.62056438E+01
  9.03924470E+01  1.63104664E+01  1.81790628E+00  1.41091820E-03  1.30024591E+00 -3.77126679E-03  7.13487969E-03  1.62604018E+01
  9.23878053E+01  1.63661642E+01  1.81120700E+00  1.37634511E-03  1.29653590E+00 -3.77570525E-03  7.09955228E-03  1.63149875E+01
  9.44208632E+01  1.64219874E+01  1.80462086E+00  1.33792570E-03  1.29281806E+00 -3.77961697E-03  7.06446536E-03  1.63694051E+01
  9.64923329E+01  1.64779493E+01  1.79813484E+00  1.29487796E-03  1.28909378E+00 -3.78303377E-03  7.02961741E-03  1.64236589E+01
  9.86029401E+01  1.65340627E+01  1.79173669E+00  1.24605002E-03  1.28536210E+00 -3.78598627E-03  6.99499998E-03  1.64777527E+01
  1.00753424E+02  1.65903395E+01  1.78541826E+00  1.19021135E-03  1.28162269E+00 -3.78850276E-03  6.96059954E-03  1.65316905E+01
  1.02944539E+02  1.66467896E+01  1.77917511E+00  1.12633601E-03  1.27787841E+00 -3.79060856E-03  6.92639968E-03  1.65854760E+01
  1.05177051E+02  1.67034213E+01  1.77300315E+00  1.05402751E-03  1.27413440E+00 -3.79232608E-03  6.89238175E-03  1.66391128E+01
  1.07451744E+02  1.67602430E+01  1.76689809E+00  9.73442220E-04  1.27039555E+00 -3.79367529E-03  6.85852472E-03  1.66926046E+01
  1.09769414E+02  1.68172635E+01  1.76085646E+00  8.84965136E-04  1.26666504E+00 -3.79467461E-03  6.82480717E-03  1.67459548E+01
  1.12130873E+02  1.68744929E+01  1.75487451E+00  7.89147157E-04  1.26294366E+00 -3.79534077E-03  6.79121130E-03  1.67991667E+01
  1.14536949E+02  1.69319428E+01  1.74894559E+00  6.86235588E-04  1.25922858E+00 -3.79568755E-03  6.75772695E-03  1.68522437E+01
  1.16988484E+02  1.69896251E+01  1.74305851E+00  5.75466514E-04  1.25551351E+00 -3.79572524E-03  6.72435259E-03  1.69051887E+01
  1.19486337E+02  1.70475515E+01  1.73719977E+00  4.55068200E-04  1.25179172E+00 -3.79546195E-03  6.69109060E-03  1.69580051E+01
  1.22031383E+02  1.71057323E+01  1.73135738E+00  3.22326908E-04  1.24805947E+00 -3.79490549E-03  6.65793878E-03  1.70106956E+01
  1.24624515E+02  1.71641764E+01  1.72552093E+00  1.73590641E-04  1.24431778E+00 -3.79406444E-03  6.62488303E-03  1.70632633E+01
  1.27266641E+02  1.72228913E+01  1.71968277E+00  5.37782043E-06  1.24057328E+00 -3.79294816E-03  6.59189768E-03  1.71157110E+01
  1.29958685E+02  1.72818819E+01  1.71383934E+00 -1.84684526E-04  1.23683564E+00 -3.79156596E-03  6.55895571E-03  1.71680415E+01
  1.32701592E+02  1.73411515E+01  1.70798653E+00 -3.97687185E-04  1.23311052E+00 -3.78992637E-03  6.52603991E-03  1.72202574E+01
  1.35496323E+02  1.74007053E+01  1.70211580E+00 -6.31499468E-04  1.22939434E+00 -3.78803709E-03  6.49314387E-03  1.72723613E+01
  1.38343856E+02  1.74605505E+01  1.69621894E+00 -8.78542674E-04  1.22567865E+00 -3.78590656E-03  6.46026581E-03  1.73243557E+01
  1.41245189E+02  1.75206936E+01  1.69029302E+00 -1.12806032E-03  1.22195601E+00 -3.78354470E-03  6.42740345E-03  1.73762433E+01
  1.44201339E+02  1.75811425E+01  1.68433750E+00 -1.37047792E-03  1.21822066E+00 -3.78095897E-03  6.39454792E-03  1.74280263E+01
  1.47213341E+02  1.76419095E+01  1.67835170E+00 -1.59803408E-03  1.21446957E+00 -3.77814804E-03  6.36167489E-03  1.74797071E+01
  1.50282250E+02  1.77030087E+01  1.67233377E+00 -1.80311437E-03  1.21070346E+00 -3.77509952E-03  6.32874048E-03  1.75312880E+01
  1.53409143E+02  1.77644490E+01  1.66628165E+00 -1.97860823E-03  1.20692839E+00 -3.77179354E-03  6.29568498E-03  1.75827712E+01
  1.56595113E+02  1.78262325E+01  1.66019602E+00 -2.12080089E-03  1.20315468E+00 -3.76820736E-03  6.26244138E-03  1.76341589E+01
  1.59841278E+02  1.78883610E+01  1.65407674E+00 -2.23024700E-03  1.19938793E+00 -3.76431707E-03  6.22894676E-03  1.76854533E+01
  1.63148775E+02  1.79508399E+01  1.64792120E+00 -2.30961002E-03  1.19562117E+00 -3.76009882E-03  6.19515445E-03  1.77366563E+01
  1.66518762E+02  1.80136727E+01  1.64172382E+00 -2.36221945E-03  1.19183853E+00 -3.75553306E-03  6.16104354E-03  1.77877700E+01
  1.69952421E+02  1.80768594E+01  1.63547527E+00 -2.39195383E-03  1.18802264E+00 -3.75060657E-03  6.12661815E-03  1.78387963E+01
  1.73450954E+02  1.81403997E+01  1.62916671E+00 -2.40548414E-03  1.18415445E+00 -3.74530703E-03  6.09188956E-03  1.78897372E+01
  1.77015586E+02  1.82042904E+01  1.62278892E+00 -2.41218362E-03  1.18021860E+00 -3.73962041E-03  6.05685676E-03  1.79405945E+01
  1.80647567E+02  1.82685281E+01  1.61632555E+00 -2.42038375E-03  1.17620445E+00 -3.73353841E-03  6.02150109E-03  1.79913700E+01
  1.84348170E+02  1.83331182E+01  1.60975330E+00 -2.43743644E-03  1.17209719E+00 -3.72706094E-03  5.98578867E-03  1.80420655E+01
  1.88118690E+02  1.83980782E+01  1.60305423E+00 -2.47032092E-03  1.16787684E+00 -3.72018906E-03  5.94967555E-03  1.80926827E+01
  1.91960449E+02  1.84634286E+01  1.59622561E+00 -2.52232414E-03  1.16353321E+00 -3.71292164E-03  5.91312032E-03  1.81432234E+01
  1.95874793E+02  1.85291790E+01  1.58927767E+00 -2.58865182E-03  1.15907402E+00 -3.70525740E-03  5.87608616E-03  1.81936891E+01
